sample_id,node_id,lat,lon,basin,target_date,window_start,window_end,label,severity,purpose,event_id,chip_half_km,tabular_key
S002992,COL_KOL,6.933,79.891,ColomboMetro,2022-01-25,2022-01-19,2022-01-31,0,none,dry_negative,,3.2,COL_KOL_2022-01-25
S002993,COL_KOT,6.888,79.901,ColomboMetro,2022-10-01,2022-09-25,2022-10-07,0,none,dry_negative,,3.2,COL_KOT_2022-10-01
S002994,BAT_ERA,7.771,81.601,Batticaloa,2018-07-13,2018-07-07,2018-07-19,0,none,dry_negative,,3.2,BAT_ERA_2018-07-13
S002995,KEL_AVI,6.954,80.211,Kelani,2023-02-18,2023-02-12,2023-02-24,0,none,dry_negative,,3.2,KEL_AVI_2023-02-18
S002996,BAT_BAT,7.717,81.7,Batticaloa,2022-05-31,2022-05-25,2022-06-06,0,none,dry_negative,,3.2,BAT_BAT_2022-05-31
S002997,KEL_UP,6.831,80.616,Kelani,2018-08-24,2018-08-18,2018-08-30,0,none,dry_negative,,3.2,KEL_UP_2018-08-24
S002998,KEL_RUW,7.041,80.251,Kelani,2023-01-30,2023-01-24,2023-02-05,0,none,dry_negative,,3.2,KEL_RUW_2023-01-30
S002999,MAH_VIC,7.241,80.781,Mahaweli,2018-02-24,2018-02-18,2018-03-02,0,none,dry_negative,,3.2,MAH_VIC_2018-02-24
S003000,DED_WAR,7.621,80.231,DeduruOya,2021-09-12,2021-09-06,2021-09-18,0,none,dry_negative,,3.2,DED_WAR_2021-09-12
S003001,KAL_KLT,6.583,79.96,Kalu,2022-02-06,2022-01-31,2022-02-12,0,none,dry_negative,,3.2,KAL_KLT_2022-02-06
S003002,ATT_VEY,7.155,80.061,AttanagaluOya,2021-04-28,2021-04-22,2021-05-04,0,none,dry_negative,,3.2,ATT_VEY_2021-04-28
S003003,KAL_RAT,6.683,80.4,Kalu,2017-03-24,2017-03-18,2017-03-30,0,none,dry_negative,,3.2,KAL_RAT_2017-03-24
S003004,MAH_MAN,7.921,81.101,Mahaweli,2016-06-27,2016-06-21,2016-07-03,0,none,dry_negative,,3.2,MAH_MAN_2016-06-27
S003005,MAH_MHY,7.331,81.001,Mahaweli,2017-05-15,2017-05-09,2017-05-21,0,none,dry_negative,,3.2,MAH_MHY_2017-05-15
S003006,MHO_GIR,7.331,80.121,MahaOya,2023-06-19,2023-06-13,2023-06-25,0,none,dry_negative,,3.2,MHO_GIR_2023-06-19
S003007,DED_CHI,7.576,79.797,DeduruOya,2022-08-29,2022-08-23,2022-09-04,0,none,dry_negative,,3.2,DED_CHI_2022-08-29
S003008,DED_WAR,7.621,80.231,DeduruOya,2024-02-14,2024-02-08,2024-02-20,0,none,dry_negative,,3.2,DED_WAR_2024-02-14
S003009,WAL_AMB,6.121,81.021,Walawe,2017-02-14,2017-02-08,2017-02-20,0,none,dry_negative,,3.2,WAL_AMB_2017-02-14
S003010,GAL_ING,7.2,81.5,GalOya,2020-10-29,2020-10-23,2020-11-04,0,none,dry_negative,,3.2,GAL_ING_2020-10-29
S003011,MHO_GIR,7.331,80.121,MahaOya,2016-05-08,2016-05-02,2016-05-14,0,none,dry_negative,,3.2,MHO_GIR_2016-05-08
S003012,GIN_BAD,6.171,80.19,Gin,2019-01-21,2019-01-15,2019-01-27,0,none,dry_negative,,3.2,GIN_BAD_2019-01-21
S003013,ATT_JAE,7.074,79.892,AttanagaluOya,2016-04-13,2016-04-07,2016-04-19,0,none,dry_negative,,3.2,ATT_JAE_2016-04-13
S003014,DED_CHI,7.576,79.797,DeduruOya,2016-03-09,2016-03-03,2016-03-15,0,none,dry_negative,,3.2,DED_CHI_2016-03-09
S003015,KLA_ELA,8.151,79.851,KalaOya,2017-08-28,2017-08-22,2017-09-03,0,none,dry_negative,,3.2,KLA_ELA_2017-08-28
S003016,KEL_HAN,6.902,80.082,Kelani,2020-11-04,2020-10-29,2020-11-10,0,none,dry_negative,,3.2,KEL_HAN_2020-11-04
S003017,WAL_UDA,6.441,80.881,Walawe,2017-08-13,2017-08-07,2017-08-19,0,none,dry_negative,,3.2,WAL_UDA_2017-08-13
S003018,DED_CHI,7.576,79.797,DeduruOya,2015-02-22,2015-02-16,2015-02-28,0,none,dry_negative,,3.2,DED_CHI_2015-02-22
S003019,GIN_GAL,6.089,80.221,Gin,2022-04-21,2022-04-15,2022-04-27,0,none,dry_negative,,3.2,GIN_GAL_2022-04-21
S003020,KEL_COL,6.97,79.873,Kelani,2020-02-08,2020-02-02,2020-02-14,0,none,dry_negative,,3.2,KEL_COL_2020-02-08
S003021,MAH_MAN,7.921,81.101,Mahaweli,2018-08-03,2018-07-28,2018-08-09,0,none,dry_negative,,3.2,MAH_MAN_2018-08-03
S003022,KEL_AVI,6.954,80.211,Kelani,2024-04-06,2024-03-31,2024-04-12,0,none,dry_negative,,3.2,KEL_AVI_2024-04-06
S003023,BAT_VAL,7.921,81.531,Batticaloa,2022-09-26,2022-09-20,2022-10-02,0,none,dry_negative,,3.2,BAT_VAL_2022-09-26
S003024,GIN_BAD,6.171,80.19,Gin,2022-12-17,2022-12-11,2022-12-23,0,none,dry_negative,,3.2,GIN_BAD_2022-12-17
S003025,KAL_KLT,6.583,79.96,Kalu,2022-08-29,2022-08-23,2022-09-04,0,none,dry_negative,,3.2,KAL_KLT_2022-08-29
S003026,KAL_AGA,6.535,80.15,Kalu,2022-05-07,2022-05-01,2022-05-13,0,none,dry_negative,,3.2,KAL_AGA_2022-05-07
S003027,KEL_RUW,7.041,80.251,Kelani,2016-01-28,2016-01-22,2016-02-03,0,none,dry_negative,,3.2,KEL_RUW_2016-01-28
S003028,WAL_EMB,6.343,80.851,Walawe,2023-07-21,2023-07-15,2023-07-27,0,none,dry_negative,,3.2,WAL_EMB_2023-07-21
S003029,KAL_KLT,6.583,79.96,Kalu,2016-11-12,2016-11-06,2016-11-18,0,none,dry_negative,,3.2,KAL_KLT_2016-11-12
S003030,COL_KOL,6.933,79.891,ColomboMetro,2020-06-20,2020-06-14,2020-06-26,0,none,dry_negative,,3.2,COL_KOL_2020-06-20
S003031,DED_CHI,7.576,79.797,DeduruOya,2016-09-27,2016-09-21,2016-10-03,0,none,dry_negative,,3.2,DED_CHI_2016-09-27
S003032,MHO_MOU,7.301,79.833,MahaOya,2017-01-31,2017-01-25,2017-02-06,0,none,dry_negative,,3.2,MHO_MOU_2017-01-31
S003033,KEL_HAN,6.902,80.082,Kelani,2018-04-27,2018-04-21,2018-05-03,0,none,dry_negative,,3.2,KEL_HAN_2018-04-27
S003034,NIL_PIT,6.3,80.552,Nilwala,2015-08-04,2015-07-29,2015-08-10,0,none,dry_negative,,3.2,NIL_PIT_2015-08-04
S003035,KEL_RUW,7.041,80.251,Kelani,2021-08-17,2021-08-11,2021-08-23,0,none,dry_negative,,3.2,KEL_RUW_2021-08-17
S003036,NIL_URA,6.231,80.601,Nilwala,2020-02-06,2020-01-31,2020-02-12,0,none,dry_negative,,3.2,NIL_URA_2020-02-06
S003037,ATT_VEY,7.155,80.061,AttanagaluOya,2015-03-28,2015-03-22,2015-04-03,0,none,dry_negative,,3.2,ATT_VEY_2015-03-28
S003038,MAH_PER,7.271,80.598,Mahaweli,2023-01-19,2023-01-13,2023-01-25,0,none,dry_negative,,3.2,MAH_PER_2023-01-19
S003039,KEL_KIT,6.989,80.412,Kelani,2021-09-29,2021-09-23,2021-10-05,0,none,dry_negative,,3.2,KEL_KIT_2021-09-29
S003040,DED_CHI,7.576,79.797,DeduruOya,2023-08-16,2023-08-10,2023-08-22,0,none,dry_negative,,3.2,DED_CHI_2023-08-16
S003041,WAL_EMB,6.343,80.851,Walawe,2016-09-30,2016-09-24,2016-10-06,0,none,dry_negative,,3.2,WAL_EMB_2016-09-30
S003042,MAH_VIC,7.241,80.781,Mahaweli,2017-08-15,2017-08-09,2017-08-21,0,none,dry_negative,,3.2,MAH_VIC_2017-08-15
S003043,MAH_MAN,7.921,81.101,Mahaweli,2022-05-28,2022-05-22,2022-06-03,0,none,dry_negative,,3.2,MAH_MAN_2022-05-28
S003044,BAT_BAT,7.717,81.7,Batticaloa,2019-05-17,2019-05-11,2019-05-23,0,none,dry_negative,,3.2,BAT_BAT_2019-05-17
S003045,GAL_ING,7.2,81.5,GalOya,2023-06-09,2023-06-03,2023-06-15,0,none,dry_negative,,3.2,GAL_ING_2023-06-09
S003046,GIN_THA,6.331,80.331,Gin,2018-07-29,2018-07-23,2018-08-04,0,none,dry_negative,,3.2,GIN_THA_2018-07-29
S003047,MAH_MAN,7.921,81.101,Mahaweli,2021-07-19,2021-07-13,2021-07-25,0,none,dry_negative,,3.2,MAH_MAN_2021-07-19
S003048,MHO_GIR,7.331,80.121,MahaOya,2018-05-17,2018-05-11,2018-05-23,0,none,dry_negative,,3.2,MHO_GIR_2018-05-17
S003049,KAL_RAT,6.683,80.4,Kalu,2020-08-15,2020-08-09,2020-08-21,0,none,dry_negative,,3.2,KAL_RAT_2020-08-15
S003050,MAL_MAN,8.951,79.951,MalwathuOya,2020-10-14,2020-10-08,2020-10-20,0,none,dry_negative,,3.2,MAL_MAN_2020-10-14
S003051,KAL_BAL,6.652,80.698,Kalu,2019-07-16,2019-07-10,2019-07-22,0,none,dry_negative,,3.2,KAL_BAL_2019-07-16
S003052,ATT_NIT,7.141,80.098,AttanagaluOya,2020-08-31,2020-08-25,2020-09-06,0,none,dry_negative,,3.2,ATT_NIT_2020-08-31
S003053,ATT_NIT,7.141,80.098,AttanagaluOya,2022-09-25,2022-09-19,2022-10-01,0,none,dry_negative,,3.2,ATT_NIT_2022-09-25
S003054,BAT_ERA,7.771,81.601,Batticaloa,2020-09-22,2020-09-16,2020-09-28,0,none,dry_negative,,3.2,BAT_ERA_2020-09-22
S003055,GIN_BAD,6.171,80.19,Gin,2022-04-30,2022-04-24,2022-05-06,0,none,dry_negative,,3.2,GIN_BAD_2022-04-30
S003056,MAH_KAN,7.291,80.635,Mahaweli,2020-03-20,2020-03-14,2020-03-26,0,none,dry_negative,,3.2,MAH_KAN_2020-03-20
S003057,MAH_MHY,7.331,81.001,Mahaweli,2020-11-13,2020-11-07,2020-11-19,0,none,dry_negative,,3.2,MAH_MHY_2020-11-13
S003058,MAH_NUW,6.949,80.782,Mahaweli,2016-12-25,2016-12-19,2016-12-31,0,none,dry_negative,,3.2,MAH_NUW_2016-12-25
S003059,GAL_ING,7.2,81.5,GalOya,2019-04-17,2019-04-11,2019-04-23,0,none,dry_negative,,3.2,GAL_ING_2019-04-17
S003060,GIN_GAL,6.089,80.221,Gin,2022-10-07,2022-10-01,2022-10-13,0,none,dry_negative,,3.2,GIN_GAL_2022-10-07
S003061,MHO_MOU,7.301,79.833,MahaOya,2017-04-26,2017-04-20,2017-05-02,0,none,dry_negative,,3.2,MHO_MOU_2017-04-26
S003062,COL_KOT,6.888,79.901,ColomboMetro,2021-12-19,2021-12-13,2021-12-25,0,none,dry_negative,,3.2,COL_KOT_2021-12-19
S003063,KEL_KIT,6.989,80.412,Kelani,2017-05-13,2017-05-07,2017-05-19,0,none,dry_negative,,3.2,KEL_KIT_2017-05-13
S003064,NIL_PIT,6.3,80.552,Nilwala,2020-06-21,2020-06-15,2020-06-27,0,none,dry_negative,,3.2,NIL_PIT_2020-06-21
S003065,WAL_AMB,6.121,81.021,Walawe,2015-09-21,2015-09-15,2015-09-27,0,none,dry_negative,,3.2,WAL_AMB_2015-09-21
S003066,GAL_AMP,7.291,81.671,GalOya,2023-05-29,2023-05-23,2023-06-04,0,none,dry_negative,,3.2,GAL_AMP_2023-05-29
S003067,KAL_AGA,6.535,80.15,Kalu,2015-02-20,2015-02-14,2015-02-26,0,none,dry_negative,,3.2,KAL_AGA_2015-02-20
S003068,BAT_ERA,7.771,81.601,Batticaloa,2016-04-11,2016-04-05,2016-04-17,0,none,dry_negative,,3.2,BAT_ERA_2016-04-11
S003069,KEL_KAD,6.933,79.983,Kelani,2016-10-19,2016-10-13,2016-10-25,0,none,dry_negative,,3.2,KEL_KAD_2016-10-19
S003070,COL_KOT,6.888,79.901,ColomboMetro,2021-07-16,2021-07-10,2021-07-22,0,none,dry_negative,,3.2,COL_KOT_2021-07-16
S003071,KEL_UP,6.831,80.616,Kelani,2021-04-05,2021-03-30,2021-04-11,0,none,dry_negative,,3.2,KEL_UP_2021-04-05
S003072,WAL_AMB,6.121,81.021,Walawe,2024-03-15,2024-03-09,2024-03-21,0,none,dry_negative,,3.2,WAL_AMB_2024-03-15
S003073,MAL_ANU,8.351,80.401,MalwathuOya,2017-06-28,2017-06-22,2017-07-04,0,none,dry_negative,,3.2,MAL_ANU_2017-06-28
S003074,YAN_HOR,8.551,80.881,YanOya,2017-01-22,2017-01-16,2017-01-28,0,none,dry_negative,,3.2,YAN_HOR_2017-01-22
S003075,MAH_MAN,7.921,81.101,Mahaweli,2020-09-30,2020-09-24,2020-10-06,0,none,dry_negative,,3.2,MAH_MAN_2020-09-30
S003076,WAL_UDA,6.441,80.881,Walawe,2020-07-05,2020-06-29,2020-07-11,0,none,dry_negative,,3.2,WAL_UDA_2020-07-05
S003077,COL_KOT,6.888,79.901,ColomboMetro,2018-02-07,2018-02-01,2018-02-13,0,none,dry_negative,,3.2,COL_KOT_2018-02-07
S003078,MHO_MOU,7.301,79.833,MahaOya,2017-03-29,2017-03-23,2017-04-04,0,none,dry_negative,,3.2,MHO_MOU_2017-03-29
S003079,BAT_ERA,7.771,81.601,Batticaloa,2015-07-04,2015-06-28,2015-07-10,0,none,dry_negative,,3.2,BAT_ERA_2015-07-04
S003080,YAN_HOR,8.551,80.881,YanOya,2021-09-27,2021-09-21,2021-10-03,0,none,dry_negative,,3.2,YAN_HOR_2021-09-27
S003081,NIL_PIT,6.3,80.552,Nilwala,2019-03-02,2019-02-24,2019-03-08,0,none,dry_negative,,3.2,NIL_PIT_2019-03-02
S003082,KEL_COL,6.97,79.873,Kelani,2018-02-04,2018-01-29,2018-02-10,0,none,dry_negative,,3.2,KEL_COL_2018-02-04
S003083,KEL_KAD,6.933,79.983,Kelani,2018-02-23,2018-02-17,2018-03-01,0,none,dry_negative,,3.2,KEL_KAD_2018-02-23
S003084,ATT_JAE,7.074,79.892,AttanagaluOya,2020-01-22,2020-01-16,2020-01-28,0,none,dry_negative,,3.2,ATT_JAE_2020-01-22
S003085,ATT_NIT,7.141,80.098,AttanagaluOya,2017-03-20,2017-03-14,2017-03-26,0,none,dry_negative,,3.2,ATT_NIT_2017-03-20
S003086,WAL_EMB,6.343,80.851,Walawe,2017-10-02,2017-09-26,2017-10-08,0,none,dry_negative,,3.2,WAL_EMB_2017-10-02
S003087,DED_WAR,7.621,80.231,DeduruOya,2016-10-28,2016-10-22,2016-11-03,0,none,dry_negative,,3.2,DED_WAR_2016-10-28
S003088,GAL_ING,7.2,81.5,GalOya,2018-09-12,2018-09-06,2018-09-18,0,none,dry_negative,,3.2,GAL_ING_2018-09-12
S003089,MAH_VIC,7.241,80.781,Mahaweli,2022-07-04,2022-06-28,2022-07-10,0,none,dry_negative,,3.2,MAH_VIC_2022-07-04
S003090,MHO_GIR,7.331,80.121,MahaOya,2018-04-10,2018-04-04,2018-04-16,0,none,dry_negative,,3.2,MHO_GIR_2018-04-10
S003091,MHO_MOU,7.301,79.833,MahaOya,2016-01-26,2016-01-20,2016-02-01,0,none,dry_negative,,3.2,MHO_MOU_2016-01-26
S003092,MHO_GIR,7.331,80.121,MahaOya,2017-02-26,2017-02-20,2017-03-04,0,none,dry_negative,,3.2,MHO_GIR_2017-02-26
S003093,DED_KUR,7.487,80.362,DeduruOya,2020-05-19,2020-05-13,2020-05-25,0,none,dry_negative,,3.2,DED_KUR_2020-05-19
S003094,KAL_RAT,6.683,80.4,Kalu,2019-09-01,2019-08-26,2019-09-07,0,none,dry_negative,,3.2,KAL_RAT_2019-09-01
S003095,GIN_NEL,6.423,80.293,Gin,2019-03-03,2019-02-25,2019-03-09,0,none,dry_negative,,3.2,GIN_NEL_2019-03-03
S003096,ATT_VEY,7.155,80.061,AttanagaluOya,2023-04-27,2023-04-21,2023-05-03,0,none,dry_negative,,3.2,ATT_VEY_2023-04-27
S003097,COL_KOL,6.933,79.891,ColomboMetro,2016-12-12,2016-12-06,2016-12-18,0,none,dry_negative,,3.2,COL_KOL_2016-12-12
S003098,ATT_VEY,7.155,80.061,AttanagaluOya,2017-04-12,2017-04-06,2017-04-18,0,none,dry_negative,,3.2,ATT_VEY_2017-04-12
S003099,KEL_RUW,7.041,80.251,Kelani,2018-02-06,2018-01-31,2018-02-12,0,none,dry_negative,,3.2,KEL_RUW_2018-02-06
S003100,MAL_ANU,8.351,80.401,MalwathuOya,2020-03-28,2020-03-22,2020-04-03,0,none,dry_negative,,3.2,MAL_ANU_2020-03-28
S003101,KAL_BUL,6.66,80.19,Kalu,2019-05-03,2019-04-27,2019-05-09,0,none,dry_negative,,3.2,KAL_BUL_2019-05-03
S003102,NIL_AKU,6.101,80.481,Nilwala,2020-03-12,2020-03-06,2020-03-18,0,none,dry_negative,,3.2,NIL_AKU_2020-03-12
S003103,NIL_URA,6.231,80.601,Nilwala,2021-07-26,2021-07-20,2021-08-01,0,none,dry_negative,,3.2,NIL_URA_2021-07-26
S003104,KIR_TIS,6.281,81.281,KirindiOya,2024-09-25,2024-09-19,2024-10-01,0,none,dry_negative,,3.2,KIR_TIS_2024-09-25
S003105,COL_KOL,6.933,79.891,ColomboMetro,2023-01-08,2023-01-02,2023-01-14,0,none,dry_negative,,3.2,COL_KOL_2023-01-08
S003106,MHO_GIR,7.331,80.121,MahaOya,2019-04-03,2019-03-28,2019-04-09,0,none,dry_negative,,3.2,MHO_GIR_2019-04-03
S003107,MAH_VIC,7.241,80.781,Mahaweli,2016-01-31,2016-01-25,2016-02-06,0,none,dry_negative,,3.2,MAH_VIC_2016-01-31
S003108,KAL_AGA,6.535,80.15,Kalu,2022-01-18,2022-01-12,2022-01-24,0,none,dry_negative,,3.2,KAL_AGA_2022-01-18
S003109,WAL_AMB,6.121,81.021,Walawe,2018-01-22,2018-01-16,2018-01-28,0,none,dry_negative,,3.2,WAL_AMB_2018-01-22
S003110,KAL_AGA,6.535,80.15,Kalu,2016-05-08,2016-05-02,2016-05-14,0,none,dry_negative,,3.2,KAL_AGA_2016-05-08
S003111,GAL_ING,7.2,81.5,GalOya,2015-07-20,2015-07-14,2015-07-26,0,none,dry_negative,,3.2,GAL_ING_2015-07-20
S003112,KEL_UP,6.831,80.616,Kelani,2015-08-02,2015-07-27,2015-08-08,0,none,dry_negative,,3.2,KEL_UP_2015-08-02
S003113,GAL_AMP,7.291,81.671,GalOya,2021-04-10,2021-04-04,2021-04-16,0,none,dry_negative,,3.2,GAL_AMP_2021-04-10
S003114,MHO_MOU,7.301,79.833,MahaOya,2019-02-22,2019-02-16,2019-02-28,0,none,dry_negative,,3.2,MHO_MOU_2019-02-22
S003115,MAL_MAN,8.951,79.951,MalwathuOya,2019-07-05,2019-06-29,2019-07-11,0,none,dry_negative,,3.2,MAL_MAN_2019-07-05
S003116,MAL_MAN,8.951,79.951,MalwathuOya,2018-08-06,2018-07-31,2018-08-12,0,none,dry_negative,,3.2,MAL_MAN_2018-08-06
S003117,DED_WAR,7.621,80.231,DeduruOya,2019-01-18,2019-01-12,2019-01-24,0,none,dry_negative,,3.2,DED_WAR_2019-01-18
S003118,KLA_ELA,8.151,79.851,KalaOya,2020-10-07,2020-10-01,2020-10-13,0,none,dry_negative,,3.2,KLA_ELA_2020-10-07
S003119,ATT_JAE,7.074,79.892,AttanagaluOya,2024-02-05,2024-01-30,2024-02-11,0,none,dry_negative,,3.2,ATT_JAE_2024-02-05
S003120,MAH_NUW,6.949,80.782,Mahaweli,2017-06-10,2017-06-04,2017-06-16,0,none,dry_negative,,3.2,MAH_NUW_2017-06-10
S003121,KEL_HAN,6.902,80.082,Kelani,2016-03-03,2016-02-26,2016-03-09,0,none,dry_negative,,3.2,KEL_HAN_2016-03-03
S003122,MAH_VIC,7.241,80.781,Mahaweli,2017-08-26,2017-08-20,2017-09-01,0,none,dry_negative,,3.2,MAH_VIC_2017-08-26
S003123,ATT_VEY,7.155,80.061,AttanagaluOya,2023-03-02,2023-02-24,2023-03-08,0,none,dry_negative,,3.2,ATT_VEY_2023-03-02
S003124,MHO_GIR,7.331,80.121,MahaOya,2022-02-19,2022-02-13,2022-02-25,0,none,dry_negative,,3.2,MHO_GIR_2022-02-19
S003125,ATT_NIT,7.141,80.098,AttanagaluOya,2016-08-06,2016-07-31,2016-08-12,0,none,dry_negative,,3.2,ATT_NIT_2016-08-06
S003126,KEL_KAD,6.933,79.983,Kelani,2022-05-08,2022-05-02,2022-05-14,0,none,dry_negative,,3.2,KEL_KAD_2022-05-08
S003127,BAT_ERA,7.771,81.601,Batticaloa,2017-05-09,2017-05-03,2017-05-15,0,none,dry_negative,,3.2,BAT_ERA_2017-05-09
S003128,MAL_ANU,8.351,80.401,MalwathuOya,2019-06-02,2019-05-27,2019-06-08,0,none,dry_negative,,3.2,MAL_ANU_2019-06-02
S003129,DED_KUR,7.487,80.362,DeduruOya,2020-07-10,2020-07-04,2020-07-16,0,none,dry_negative,,3.2,DED_KUR_2020-07-10
S003130,GIN_BAD,6.171,80.19,Gin,2022-11-27,2022-11-21,2022-12-03,0,none,dry_negative,,3.2,GIN_BAD_2022-11-27
S003131,DED_KUR,7.487,80.362,DeduruOya,2018-01-07,2018-01-01,2018-01-13,0,none,dry_negative,,3.2,DED_KUR_2018-01-07
S003132,WAL_EMB,6.343,80.851,Walawe,2021-08-09,2021-08-03,2021-08-15,0,none,dry_negative,,3.2,WAL_EMB_2021-08-09
S003133,GIN_NEL,6.423,80.293,Gin,2020-09-15,2020-09-09,2020-09-21,0,none,dry_negative,,3.2,GIN_NEL_2020-09-15
S003134,KEL_RUW,7.041,80.251,Kelani,2024-07-14,2024-07-08,2024-07-20,0,none,dry_negative,,3.2,KEL_RUW_2024-07-14
S003135,BAT_ERA,7.771,81.601,Batticaloa,2015-05-10,2015-05-04,2015-05-16,0,none,dry_negative,,3.2,BAT_ERA_2015-05-10
S003136,MAH_PER,7.271,80.598,Mahaweli,2020-10-27,2020-10-21,2020-11-02,0,none,dry_negative,,3.2,MAH_PER_2020-10-27
S003137,NIL_PIT,6.3,80.552,Nilwala,2020-02-19,2020-02-13,2020-02-25,0,none,dry_negative,,3.2,NIL_PIT_2020-02-19
S003138,MHO_MOU,7.301,79.833,MahaOya,2016-03-05,2016-02-28,2016-03-11,0,none,dry_negative,,3.2,MHO_MOU_2016-03-05
S003139,MAH_PER,7.271,80.598,Mahaweli,2017-04-18,2017-04-12,2017-04-24,0,none,dry_negative,,3.2,MAH_PER_2017-04-18
S003140,WAL_EMB,6.343,80.851,Walawe,2021-09-04,2021-08-29,2021-09-10,0,none,dry_negative,,3.2,WAL_EMB_2021-09-04
S003141,WAL_UDA,6.441,80.881,Walawe,2021-04-29,2021-04-23,2021-05-05,0,none,dry_negative,,3.2,WAL_UDA_2021-04-29
S003142,KAL_AGA,6.535,80.15,Kalu,2023-06-27,2023-06-21,2023-07-03,0,none,dry_negative,,3.2,KAL_AGA_2023-06-27
S003143,MAH_MHY,7.331,81.001,Mahaweli,2018-04-25,2018-04-19,2018-05-01,0,none,dry_negative,,3.2,MAH_MHY_2018-04-25
S003144,NIL_URA,6.231,80.601,Nilwala,2020-06-26,2020-06-20,2020-07-02,0,none,dry_negative,,3.2,NIL_URA_2020-06-26
S003145,ATT_NIT,7.141,80.098,AttanagaluOya,2022-10-02,2022-09-26,2022-10-08,0,none,dry_negative,,3.2,ATT_NIT_2022-10-02
S003146,ATT_VEY,7.155,80.061,AttanagaluOya,2020-01-25,2020-01-19,2020-01-31,0,none,dry_negative,,3.2,ATT_VEY_2020-01-25
S003147,ATT_NIT,7.141,80.098,AttanagaluOya,2017-02-22,2017-02-16,2017-02-28,0,none,dry_negative,,3.2,ATT_NIT_2017-02-22
S003148,BAT_ERA,7.771,81.601,Batticaloa,2024-03-09,2024-03-03,2024-03-15,0,none,dry_negative,,3.2,BAT_ERA_2024-03-09
S003149,MAH_PER,7.271,80.598,Mahaweli,2017-01-21,2017-01-15,2017-01-27,0,none,dry_negative,,3.2,MAH_PER_2017-01-21
S003150,KAL_AGA,6.535,80.15,Kalu,2021-10-02,2021-09-26,2021-10-08,0,none,dry_negative,,3.2,KAL_AGA_2021-10-02
S003151,GIN_GAL,6.089,80.221,Gin,2019-05-25,2019-05-19,2019-05-31,0,none,dry_negative,,3.2,GIN_GAL_2019-05-25
S003152,MAL_MAN,8.951,79.951,MalwathuOya,2017-04-25,2017-04-19,2017-05-01,0,none,dry_negative,,3.2,MAL_MAN_2017-04-25
S003153,MAL_ANU,8.351,80.401,MalwathuOya,2017-10-02,2017-09-26,2017-10-08,0,none,dry_negative,,3.2,MAL_ANU_2017-10-02
S003154,WAL_AMB,6.121,81.021,Walawe,2018-09-25,2018-09-19,2018-10-01,0,none,dry_negative,,3.2,WAL_AMB_2018-09-25
S003155,KAL_BUL,6.66,80.19,Kalu,2020-01-16,2020-01-10,2020-01-22,0,none,dry_negative,,3.2,KAL_BUL_2020-01-16
S003156,COL_KOT,6.888,79.901,ColomboMetro,2016-02-10,2016-02-04,2016-02-16,0,none,dry_negative,,3.2,COL_KOT_2016-02-10
S003157,KEL_KIT,6.989,80.412,Kelani,2016-03-16,2016-03-10,2016-03-22,0,none,dry_negative,,3.2,KEL_KIT_2016-03-16
S003158,ATT_JAE,7.074,79.892,AttanagaluOya,2017-04-29,2017-04-23,2017-05-05,0,none,dry_negative,,3.2,ATT_JAE_2017-04-29
S003159,KAL_KLT,6.583,79.96,Kalu,2022-01-18,2022-01-12,2022-01-24,0,none,dry_negative,,3.2,KAL_KLT_2022-01-18
S003160,MAH_PER,7.271,80.598,Mahaweli,2019-05-16,2019-05-10,2019-05-22,0,none,dry_negative,,3.2,MAH_PER_2019-05-16
S003161,COL_KOT,6.888,79.901,ColomboMetro,2017-12-25,2017-12-19,2017-12-31,0,none,dry_negative,,3.2,COL_KOT_2017-12-25
S003162,MAL_MAN,8.951,79.951,MalwathuOya,2017-07-13,2017-07-07,2017-07-19,0,none,dry_negative,,3.2,MAL_MAN_2017-07-13
S003163,WAL_AMB,6.121,81.021,Walawe,2017-07-28,2017-07-22,2017-08-03,0,none,dry_negative,,3.2,WAL_AMB_2017-07-28
S003164,KLA_ELA,8.151,79.851,KalaOya,2020-07-04,2020-06-28,2020-07-10,0,none,dry_negative,,3.2,KLA_ELA_2020-07-04
S003165,MAH_PER,7.271,80.598,Mahaweli,2022-01-04,2021-12-29,2022-01-10,0,none,dry_negative,,3.2,MAH_PER_2022-01-04
S003166,YAN_HOR,8.551,80.881,YanOya,2020-04-15,2020-04-09,2020-04-21,0,none,dry_negative,,3.2,YAN_HOR_2020-04-15
S003167,COL_KOT,6.888,79.901,ColomboMetro,2022-11-25,2022-11-19,2022-12-01,0,none,dry_negative,,3.2,COL_KOT_2022-11-25
S003168,MAH_NUW,6.949,80.782,Mahaweli,2024-09-15,2024-09-09,2024-09-21,0,none,dry_negative,,3.2,MAH_NUW_2024-09-15
S003169,KAL_AGA,6.535,80.15,Kalu,2016-04-06,2016-03-31,2016-04-12,0,none,dry_negative,,3.2,KAL_AGA_2016-04-06
S003170,GIN_BAD,6.171,80.19,Gin,2018-04-12,2018-04-06,2018-04-18,0,none,dry_negative,,3.2,GIN_BAD_2018-04-12
S003171,GAL_AMP,7.291,81.671,GalOya,2019-04-15,2019-04-09,2019-04-21,0,none,dry_negative,,3.2,GAL_AMP_2019-04-15
S003172,WAL_EMB,6.343,80.851,Walawe,2016-07-27,2016-07-21,2016-08-02,0,none,dry_negative,,3.2,WAL_EMB_2016-07-27
